scenario_id,cell_id,p_bda_count,bda_group,delta_normalized_utility,delta_destroyed_value,delta_service_cost,delta_distance_cost,delta_ammo_cost,delta_realized_utility,delta_invalid_attack,delta_initial_wreck_attack,utility_identity_residual,ecdf
D2-N3-M3-Rtight-S1219,N3-M3-Rtight,1,1,-0.015553627251205598,0.0,2.488580360192895,0.0,0.0,-2.488580360192895,0,0,0.0,0.13623046875
D2-N2-M3-Rloose-S1465,N2-M3-Rloose,3,2+,-0.01555008180741424,0.0,3.5765188157052776,0.0,0.0,-3.5765188157052776,0,0,0.0,0.136474609375
D2-N3-M5-Rloose-S1479,N3-M5-Rloose,3,2+,-0.015548713492292698,4.06349790873486,8.07262482149974,0.0,0.5,-4.509126912764884,1,0,3.552713678800501e-15,0.13671875
D2-N2-M3-Rloose-S1440,N2-M3-Rloose,3,2+,-0.015527521501405017,0.0,3.571329945323157,0.0,0.0,-3.571329945323157,0,0,0.0,0.136962890625
D2-N2-M5-Rloose-S1488,N2-M5-Rloose,2,2+,-0.015511701868209993,0.0,2.7914166613047477,0.621157749701456,0.0,-3.4125744110062044,0,0,8.881784197001252e-16,0.13720703125
D2-N3-M3-Rtight-S1153,N3-M3-Rtight,2,2+,-0.015507078628737403,0.0,3.5666280846096123,0.0,0.0,-3.5666280846096043,0,0,-7.993605777301127e-15,0.137451171875
D2-N2-M5-Rtight-S1219,N2-M5-Rtight,1,1,-0.015388857319309557,0.0,5.611018794043375,0.5061898532597571,0.5,-6.617208647303116,1,0,-1.5987211554602254e-14,0.1376953125
D2-N3-M5-Rloose-S1082,N3-M5-Rloose,4,2+,-0.015388164345833566,4.02147983719351,9.061219001693587,0.0,0.5,-5.539739164500091,1,0,1.4210854715202004e-14,0.137939453125
D2-N3-M3-Rloose-S1396,N3-M3-Rloose,3,2+,-0.015372056066014661,4.144450604200699,8.25606742400511,0.0,0.5,-4.6116168198043965,1,0,-1.4210854715202004e-14,0.13818359375
D2-N2-M5-Rloose-S1229,N2-M5-Rloose,3,2+,-0.015353940953759415,0.0,4.547335799974036,0.9800829433793647,0.0,-5.527418743353394,0,0,-7.105427357601002e-15,0.138427734375
D2-N3-M5-Rloose-S1026,N3-M5-Rloose,3,2+,-0.015317743118575505,0.0,4.559036135969571,-0.11689063158266444,0.0,-4.4421455043869,0,0,-6.217248937900877e-15,0.138671875
D2-N3-M5-Rtight-S1235,N3-M5-Rtight,1,1,-0.015315675357148187,0.0,6.0857404035737215,0.0,0.5,-6.5857404035737215,1,1,0.0,0.138916015625
D2-N3-M3-Rtight-S1504,N3-M3-Rtight,2,2+,-0.015271205702484053,0.10076568453075652,3.769963147522917,-0.15682015142082817,0.0,-3.512377311571335,0,0,2.220446049250313e-15,0.13916015625
D2-N2-M5-Rtight-S1293,N2-M5-Rtight,1,1,-0.015268736254334975,-2.9334092578654776,2.5220193428946125,0.0413164508005015,0.0,-5.496745051560588,0,0,-3.552713678800501e-15,0.139404296875
D2-N3-M5-Rtight-S1247,N3-M5-Rtight,2,2+,-0.0152240295357787,-1.9428529831951948,3.5377976496851353,0.0,0.0,-5.480650632880334,0,0,3.552713678800501e-15,0.1396484375
D2-N3-M3-Rloose-S1482,N3-M3-Rloose,2,2+,-0.015203763492221523,4.177324430480013,7.174190033690969,0.0,0.5,-3.4968656032109493,1,0,-7.105427357601002e-15,0.139892578125
D2-N3-M3-Rtight-S1105,N3-M3-Rtight,2,2+,-0.015143304750904037,0.0,2.9235897014893357,0.5593703912185924,0.0,-3.482960092707927,-1,-1,-1.3322676295501878e-15,0.14013671875
D2-N3-M5-Rloose-S1476,N3-M5-Rloose,3,2+,-0.015142235521896363,3.8171855824847967,7.708433883834729,0.0,0.5,-4.391248301349947,1,0,1.4210854715202004e-14,0.140380859375
D2-N3-M3-Rtight-S1173,N3-M3-Rtight,2,2+,-0.015140254694318372,0.0,3.4822585796932284,0.0,0.0,-3.4822585796932266,0,0,-1.7763568394002505e-15,0.140625
D2-N3-M5-Rtight-S1417,N3-M5-Rtight,1,1,-0.015136249779765298,0.0,5.416096180309564,0.5924912249894831,0.5,-6.5085874052990675,1,0,2.042810365310288e-14,0.140869140625
D2-N2-M5-Rloose-S1493,N2-M5-Rloose,3,2+,-0.015094070695247513,0.0,4.973369148905391,0.4604963013837131,0.0,-5.433865450289105,0,0,0.0,0.14111328125
D2-N2-M3-Rloose-S1054,N2-M3-Rloose,2,2+,-0.015090294335242449,4.024467172557266,6.995234869663028,0.0,0.5,-3.470767697105771,1,0,8.881784197001252e-15,0.141357421875
D2-N2-M5-Rloose-S1385,N2-M5-Rloose,3,2+,-0.01507848001092274,0.0,4.9458039867193975,0.4824488172127914,0.0,-5.428252803932189,0,0,0.0,0.1416015625
D2-N2-M3-Rloose-S1278,N2-M3-Rloose,2,2+,-0.014988607185326852,4.108346071848899,7.055725724474071,0.0,0.5,-3.4473796526251803,1,0,8.881784197001252e-15,0.141845703125
D2-N2-M3-Rloose-S1506,N2-M3-Rloose,2,2+,-0.014981650536193714,4.106115794495182,7.051895417819731,0.0,0.5,-3.4457796233245546,1,0,5.329070518200751e-15,0.14208984375
D2-N2-M3-Rloose-S1047,N2-M3-Rloose,2,2+,-0.014915310092785405,0.0,2.386449614845663,0.0,0.0,-2.3864496148456666,0,0,3.552713678800501e-15,0.142333984375
D2-N2-M3-Rloose-S1262,N2-M3-Rloose,2,2+,-0.014893392792333926,3.71488792174182,6.64036826397863,0.0,0.5,-3.42548034223681,1,0,0.0,0.142578125
D2-N3-M5-Rloose-S1473,N3-M5-Rloose,4,2+,-0.014878841643868157,0.0,5.356382991792529,0.0,0.0,-5.356382991792529,0,0,0.0,0.142822265625
D2-N3-M5-Rtight-S1132,N3-M5-Rtight,2,2+,-0.014852539746100825,0.0,5.214216701588008,0.13269760700828703,0.0,-5.346914308596297,0,0,1.7763568394002505e-15,0.14306640625
D2-N3-M5-Rloose-S1378,N3-M5-Rloose,4,2+,-0.01483077669354066,4.253811295837977,9.092890905512597,0.0,0.5,-5.339079609674627,1,0,7.105427357601002e-15,0.143310546875
D2-N2-M5-Rloose-S1061,N2-M5-Rloose,3,2+,-0.014753850387069195,0.0,4.931917124785919,0.3794690145589916,0.0,-5.311386139344911,0,0,8.881784197001252e-16,0.1435546875
D2-N3-M3-Rloose-S1488,N3-M3-Rloose,2,2+,-0.014747785474847994,0.0,3.1684596442906674,0.22353101492437277,0.0,-3.3919906592150397,0,0,-4.440892098500626e-16,0.143798828125
D2-N2-M5-Rtight-S1502,N2-M5-Rtight,2,2+,-0.014728630896184647,0.0,3.7240471482112962,0.5472558116822488,0.0,-4.271302959893546,0,0,1.7763568394002505e-15,0.14404296875
D2-N2-M3-Rloose-S1101,N2-M3-Rloose,3,2+,-0.014688921249498804,0.0,3.3784518873847205,0.0,0.0,-3.3784518873847205,0,0,0.0,0.144287109375
D2-N3-M5-Rloose-S1434,N3-M5-Rloose,5,2+,-0.014658762551717663,9.637346001836988,13.914500520455341,0.0,1.0,-5.27715451861836,2,0,7.105427357601002e-15,0.14453125
D2-N2-M5-Rtight-S1464,N2-M5-Rtight,3,2+,-0.014548575197191473,0.0,6.255887334792334,0.0,0.0,-6.255887334792334,0,0,0.0,0.144775390625
D2-N2-M3-Rloose-S1236,N2-M3-Rloose,3,2+,-0.014470258199367508,0.0,3.3281593858545264,0.0,0.0,-3.3281593858545264,0,0,0.0,0.14501953125
D2-N2-M5-Rloose-S1009,N2-M5-Rloose,4,2+,-0.014430518872444703,0.0,7.215259436222354,0.0,0.0,-7.215259436222354,0,0,0.0,0.145263671875
D2-N2-M5-Rtight-S1183,N2-M5-Rtight,2,2+,-0.014413273566372578,0.0,5.0975281811559725,0.09125030273815626,0.0,-5.188778483894129,1,1,8.881784197001252e-16,0.1455078125
D2-N2-M3-Rloose-S1226,N2-M3-Rloose,1,1,-0.014357972739391545,0.0,1.2922175465452383,0.0,0.0,-1.2922175465452383,0,0,0.0,0.145751953125
D2-N3-M5-Rtight-S1364,N3-M5-Rtight,3,2+,-0.014328470028124977,0.0,5.910998211415706,0.25024390067803415,0.0,-6.161242112093742,0,0,1.7763568394002505e-15,0.14599609375
D2-N3-M5-Rtight-S1363,N3-M5-Rtight,1,1,-0.01432403294453416,0.0,4.744130221430236,-0.0874783613979373,0.5,-5.156651860032298,0,0,-8.881784197001252e-16,0.146240234375
D2-N2-M3-Rloose-S1177,N2-M3-Rloose,3,2+,-0.014291474077676142,0.0,3.2870390378655117,0.0,0.0,-3.2870390378655117,0,0,0.0,0.146484375
D2-N3-M3-Rloose-S1008,N3-M3-Rloose,3,2+,-0.014206490979764896,4.091409069212602,7.853356363142073,0.0,0.5,-4.261947293929467,1,0,-3.552713678800501e-15,0.146728515625
D2-N3-M5-Rtight-S1104,N3-M5-Rtight,3,2+,-0.014175053820783434,0.0,6.198113701969461,-0.10284055903260159,0.0,-6.095273142936875,-1,0,1.5987211554602254e-14,0.14697265625
D2-N2-M3-Rloose-S1436,N2-M3-Rloose,2,2+,-0.014154312316284112,0.0,3.1139511875296044,0.14154064521573362,0.0,-3.2554918327453493,0,0,1.1102230246251565e-14,0.147216796875
D2-N2-M5-Rloose-S1018,N2-M5-Rloose,4,2+,-0.014151784144761675,0.0,5.0946422921141945,0.0,0.0,-5.0946422921141945,0,0,0.0,0.1474609375
D2-N2-M5-Rloose-S1481,N2-M5-Rloose,3,2+,-0.014142833192247684,0.0,4.903774197674942,0.1876457515341987,0.0,-5.091419949209154,-1,0,1.4210854715202004e-14,0.147705078125
D2-N3-M3-Rloose-S1254,N3-M3-Rloose,2,2+,-0.014122590867303664,3.8307042726046916,6.578900172084534,0.0,0.5,-3.248195899479846,1,0,3.552713678800501e-15,0.14794921875
D2-N2-M3-Rloose-S1171,N2-M3-Rloose,1,1,-0.014117559383276829,2.743868670920868,4.502678172245158,0.0,0.5,-2.2588095013242935,1,0,3.552713678800501e-15,0.148193359375
D2-N2-M5-Rloose-S1209,N2-M5-Rloose,5,2+,-0.014088999098036917,0.0,4.545669768400213,1.0263699068930705,-0.5,-5.07203967529329,-1,0,6.217248937900877e-15,0.1484375
D2-N2-M3-Rloose-S1471,N2-M3-Rloose,2,2+,-0.014036421171612412,0.0,2.2458273874579824,0.0,0.0,-2.245827387457986,0,0,3.552713678800501e-15,0.148681640625
D2-N2-M5-Rloose-S1193,N2-M5-Rloose,2,2+,-0.014006302498889955,-2.1491037933149357,2.893165106285455,0.0,0.0,-5.042268899600387,0,0,-3.552713678800501e-15,0.14892578125
D2-N2-M5-Rtight-S1330,N2-M5-Rtight,2,2+,-0.013954272530808332,0.0,3.766438108592588,0.2803009253418163,0.0,-4.046739033934415,0,0,1.0658141036401503e-14,0.149169921875
D2-N3-M3-Rloose-S1175,N3-M3-Rloose,1,1,-0.013931975599553725,0.0,2.2291160959285907,0.0,0.0,-2.229116095928589,0,0,-1.7763568394002505e-15,0.1494140625
D2-N3-M5-Rloose-S1450,N3-M5-Rloose,5,2+,-0.013918854829759183,1.371019159647723,7.110935176138355,0.245191560305817,0.0,-5.985107576796449,0,0,0.0,0.149658203125
D2-N2-M5-Rtight-S1325,N2-M5-Rtight,1,1,-0.013892956261987555,-2.3362180127132888,2.6652238840489737,2.235755327473221e-05,0.0,-5.001464254315522,0,0,-1.509903313490213e-14,0.14990234375
D2-N3-M3-Rloose-S1477,N3-M3-Rloose,3,2+,-0.013864020023539453,0.0,3.188724605414073,0.0,0.0,-3.188724605414073,0,0,0.0,0.150146484375
D2-N2-M5-Rloose-S1145,N2-M5-Rloose,3,2+,-0.013822624267308709,0.0,4.976144736231134,0.0,0.0,-4.976144736231134,0,0,0.0,0.150390625
D2-N3-M5-Rloose-S1446,N3-M5-Rloose,4,2+,-0.013806321836217939,4.249788283985708,9.02265758371081,-0.30259343868662825,0.5,-4.970275861038459,1,0,-1.4210854715202004e-14,0.150634765625
D2-N2-M5-Rtight-S1065,N2-M5-Rtight,1,1,-0.013793196643253541,-2.4131967581181044,2.546014834058413,0.006339199394751915,0.0,-4.965550791571275,0,0,5.329070518200751e-15,0.15087890625
D2-N3-M3-Rloose-S1148,N3-M3-Rloose,3,2+,-0.013760845115749681,0.0,3.164994376622424,0.0,0.0,-3.164994376622424,0,0,0.0,0.151123046875
D2-N2-M3-Rloose-S1472,N2-M3-Rloose,2,2+,-0.013754907361788138,0.0,2.991051753425282,0.17257693978599242,0.0,-3.1636286932112725,0,0,-1.7763568394002505e-15,0.1513671875
D2-N2-M3-Rloose-S1395,N2-M3-Rloose,1,1,-0.01369126311267227,0.0,2.190602098027563,0.0,0.0,-2.1906020980275613,0,0,-1.7763568394002505e-15,0.151611328125
D2-N3-M5-Rtight-S1339,N3-M5-Rtight,2,2+,-0.01364398654770349,0.0,4.7078223209165095,-0.7510662220825007,0.0,-3.9567560988340063,0,1,-2.6645352591003757e-15,0.15185546875
D2-N3-M5-Rloose-S1263,N3-M5-Rloose,3,2+,-0.013570888365561432,3.3435419834723916,6.779099609485208,0.0,0.5,-3.935557626012816,1,0,0.0,0.152099609375
D2-N2-M3-Rloose-S1173,N2-M3-Rloose,2,2+,-0.013563862265357829,0.0,3.1196883210322977,0.0,0.0,-3.1196883210322994,0,0,1.7763568394002505e-15,0.15234375
D2-N2-M5-Rloose-S1070,N2-M5-Rloose,6,2+,-0.01355889836854686,3.79129134309413,9.62161764156928,0.0,0.0,-5.83032629847515,0,0,0.0,0.152587890625
D2-N3-M3-Rloose-S1046,N3-M3-Rloose,3,2+,-0.013539705384730344,6.784507308973815,8.450860170530664,0.0,0.5,-2.1663528615568524,1,0,3.552713678800501e-15,0.15283203125
D2-N2-M3-Rloose-S1116,N2-M3-Rloose,4,2+,-0.013476102183621386,2.144958014900567,5.244461517133466,0.0,0.0,-3.0995035022329063,0,0,7.105427357601002e-15,0.153076171875
D2-N2-M5-Rloose-S1077,N2-M5-Rloose,3,2+,-0.01344859446189789,0.0,6.113959458595531,-1.2724654523122887,0.0,-4.8414940062832414,0,0,-8.881784197001252e-16,0.1533203125
D2-N2-M5-Rloose-S1332,N2-M5-Rloose,3,2+,-0.013426300854113157,5.618409409790303,8.840997086252624,0.17103957123049174,0.5,-3.893627247692816,1,0,2.6645352591003757e-15,0.153564453125
D2-N3-M5-Rtight-S1285,N3-M5-Rtight,1,1,-0.01342024612472087,-2.261523450874961,2.5697651540245303,0.0,0.0,-4.831288604899498,0,0,7.105427357601002e-15,0.15380859375
D2-N2-M3-Rtight-S1176,N2-M3-Rtight,1,1,-0.013384200767341758,-3.142781492774816,0.8708362748138345,0.0016424626138658027,0.0,-4.015260230202529,0,0,1.2434497875801753e-14,0.154052734375
D2-N2-M5-Rtight-S1201,N2-M5-Rtight,1,1,-0.013357519729631673,-3.14244808633876,2.55506408181437,0.046221315588509615,0.0,-5.743733483741636,0,0,-3.552713678800501e-15,0.154296875
D2-N2-M3-Rloose-S1340,N2-M3-Rloose,2,2+,-0.013265234037199286,0.0,3.0510038285558387,0.0,0.0,-3.051003828555835,0,0,-3.552713678800501e-15,0.154541015625
D2-N3-M5-Rloose-S1252,N3-M5-Rloose,3,2+,-0.013249288000074078,4.258972444536482,8.528716124563132,0.0,0.5,-4.769743680026664,1,0,1.4210854715202004e-14,0.15478515625
D2-N2-M3-Rtight-S1172,N2-M3-Rtight,1,1,-0.013235120390002741,0.0,2.5057869453843082,0.5382907443163159,0.0,-3.0440776897006288,0,0,4.440892098500626e-15,0.155029296875
D2-N2-M5-Rloose-S1025,N2-M5-Rloose,3,2+,-0.013207947371037587,0.0,4.095060309641177,0.6598007439323479,0.0,-4.754861053573535,-1,0,1.0658141036401503e-14,0.1552734375
D2-N2-M3-Rtight-S1356,N2-M3-Rtight,1,1,-0.013190255222343683,0.0,2.579936763655528,0.45382193748351674,0.0,-3.0337587011390497,0,0,4.884981308350689e-15,0.155517578125
D2-N3-M3-Rtight-S1332,N3-M3-Rtight,2,2+,-0.013174743364673128,0.0,3.95242300940194,0.0,0.0,-3.95242300940194,0,0,0.0,0.15576171875
D2-N3-M5-Rtight-S1113,N3-M5-Rtight,2,2+,-0.013171812138702978,0.0,5.045488733055855,0.6183904865864254,0.0,-5.663879219642279,0,0,-8.881784197001252e-16,0.156005859375
D2-N3-M5-Rtight-S1186,N3-M5-Rtight,2,2+,-0.013162391511185721,0.0,6.363721099463708,-0.2825253438708486,0.5,-6.58119575559286,0,0,8.881784197001252e-16,0.15625
D2-N3-M3-Rloose-S1267,N3-M3-Rloose,2,2+,-0.013138162684095955,0.0,3.0217774173420757,0.0,0.0,-3.0217774173420757,0,0,0.0,0.156494140625
D2-N2-M3-Rtight-S1049,N2-M3-Rtight,1,1,-0.013089627571439277,0.0,2.5213316416049807,0.4892826998260634,0.0,-3.0106143414310367,0,0,-7.549516567451064e-15,0.15673828125
D2-N2-M5-Rloose-S1253,N2-M5-Rloose,3,2+,-0.013050090354321031,0.0,4.823297395264362,0.788241457093638,0.0,-5.611538852358024,0,0,2.398081733190338e-14,0.156982421875
D2-N2-M3-Rtight-S1118,N2-M3-Rtight,2,2+,-0.013048690524719651,0.0,3.914607157415894,0.0,0.0,-3.9146071574158956,0,0,1.7763568394002505e-15,0.1572265625
D2-N2-M3-Rtight-S1488,N2-M3-Rtight,1,1,-0.012945312981959771,0.0,2.570036225482088,0.40738576036866025,0.0,-2.9774219858507482,0,0,0.0,0.157470703125
D2-N2-M3-Rloose-S1312,N2-M3-Rloose,3,2+,-0.012943597960216865,0.0,3.8830793880650596,0.0,0.0,-3.883079388065063,0,0,3.552713678800501e-15,0.15771484375
D2-N2-M5-Rloose-S1115,N2-M5-Rloose,2,2+,-0.012934587624079286,0.0,4.511964633744487,0.14448691092403987,0.0,-4.656451544668542,0,0,1.509903313490213e-14,0.157958984375
D2-N2-M5-Rloose-S1454,N2-M5-Rloose,4,2+,-0.012921062701083952,5.7509141925363,9.58566287687843,0.3168338880480739,0.5,-4.651582572390211,1,0,6.217248937900877e-15,0.158203125
D2-N3-M3-Rloose-S1171,N3-M3-Rloose,2,2+,-0.012916942528543779,0.0,2.9708967815650666,0.0,0.0,-2.9708967815650666,0,0,0.0,0.158447265625
D2-N2-M5-Rloose-S1449,N2-M5-Rloose,2,2+,-0.012915181891552552,-1.969618789184949,2.6798466917739923,0.0,0.0,-4.649465480958938,0,0,-3.552713678800501e-15,0.15869140625
D2-N3-M5-Rloose-S1036,N3-M5-Rloose,3,2+,-0.01290692671465013,0.0,3.7430087472485276,0.0,0.0,-3.743008747248531,0,0,3.552713678800501e-15,0.158935546875
D2-N2-M5-Rloose-S1221,N2-M5-Rloose,3,2+,-0.012876878880226483,0.0,4.830594387790494,0.7064635307068863,0.0,-5.537057918497382,0,0,1.7763568394002505e-15,0.1591796875
D2-N2-M3-Rloose-S1209,N2-M3-Rloose,2,2+,-0.012838945820107861,0.0,2.9529575386248137,0.0,0.0,-2.9529575386248084,0,0,-5.329070518200751e-15,0.159423828125
D2-N3-M5-Rtight-S1246,N3-M5-Rtight,3,2+,-0.012824128745653633,0.0,4.616686348435309,0.0,0.0,-4.616686348435309,0,0,0.0,0.15966796875
D2-N3-M3-Rtight-S1188,N3-M3-Rtight,1,1,-0.01282139358789064,0.0,2.496532567947636,0.45238795726722036,0.0,-2.948920525214845,0,0,-1.1102230246251565e-14,0.159912109375
D2-N2-M5-Rloose-S1346,N2-M5-Rloose,3,2+,-0.012771142098194216,0.0,3.7036312084763203,0.0,0.0,-3.703631208476324,0,0,3.552713678800501e-15,0.16015625
D2-N2-M5-Rloose-S1245,N2-M5-Rloose,3,2+,-0.012759522648578048,0.0,5.172827004273842,0.3137677346147112,0.0,-5.486594738888556,0,0,3.552713678800501e-15,0.160400390625
D2-N2-M5-Rloose-S1453,N2-M5-Rloose,2,2+,-0.012739553266325448,0.0,4.420250937363264,0.1659882385139011,0.0,-4.586239175877161,0,0,-3.552713678800501e-15,0.16064453125
D2-N3-M5-Rtight-S1509,N3-M5-Rtight,1,1,-0.012737666885361654,-4.291220268687425,0.6716525042693426,0.5143239877487147,0.0,-5.47719676070551,0,0,2.7533531010703882e-14,0.160888671875
D2-N3-M5-Rloose-S1396,N3-M5-Rloose,3,2+,-0.01268551848194499,4.082307641329692,8.1490942948299,0.0,0.5,-4.566786653500202,1,0,-7.105427357601002e-15,0.1611328125
D2-N2-M5-Rloose-S1307,N2-M5-Rloose,2,2+,-0.012672344931258933,0.0,3.4292074278114875,0.24577260225360076,0.0,-3.674980030065086,0,0,-2.220446049250313e-15,0.161376953125
D2-N2-M5-Rloose-S1041,N2-M5-Rloose,3,2+,-0.01260740908261665,0.0,4.970052437995278,0.4511334675298837,0.0,-5.421185905525157,0,0,-5.329070518200751e-15,0.16162109375
D2-N2-M3-Rloose-S1473,N2-M3-Rloose,2,2+,-0.012598367768153929,0.0,2.8976245866754056,0.0,0.0,-2.8976245866754056,0,0,0.0,0.161865234375
D2-N2-M5-Rloose-S1425,N2-M5-Rloose,3,2+,-0.012578337497140837,0.0,4.8450998314435765,0.5635852923269846,0.0,-5.40868512377056,0,0,-8.881784197001252e-16,0.162109375
D2-N3-M5-Rloose-S1079,N3-M5-Rloose,3,2+,-0.012551888516222742,4.06275684829393,8.081436714134128,0.0,0.5,-4.518679865840198,1,0,0.0,0.162353515625
D2-N2-M5-Rloose-S1137,N2-M5-Rloose,3,2+,-0.012542951232116767,0.0,4.646458587981236,-0.13099614441920115,0.0,-4.515462443562029,0,0,-5.329070518200751e-15,0.16259765625
D2-N2-M5-Rloose-S1210,N2-M5-Rloose,4,2+,-0.012540384943627692,4.437177332596605,8.057073506562134,0.3946424057404323,0.5,-4.51453857970597,0,0,8.881784197001252e-15,0.162841796875
D2-N2-M3-Rtight-S1503,N2-M3-Rtight,1,1,-0.012499102323341671,-2.2589810620894752,0.8196767797022897,-0.20386430742318595,0.0,-2.874793534368578,0,0,-8.881784197001252e-16,0.1630859375
D2-N3-M3-Rloose-S1447,N3-M3-Rloose,2,2+,-0.012446872257544622,0.0,2.86278061923527,0.0,0.0,-2.8627806192352665,0,0,-3.552713678800501e-15,0.163330078125
D2-N2-M5-Rloose-S1441,N2-M5-Rloose,4,2+,-0.012445628820108717,0.0,5.215591680322589,0.6360287123241553,-0.5,-5.351620392646744,-1,0,0.0,0.16357421875
D2-N2-M3-Rtight-S1473,N2-M3-Rtight,1,1,-0.012439909185425535,0.0,2.6246547387088963,0.23652437393897086,0.0,-2.861179112647875,0,0,7.993605777301127e-15,0.163818359375
D2-N3-M3-Rtight-S1334,N3-M3-Rtight,1,1,-0.012429425364754103,0.0,2.603376113294171,0.2553917205992728,0.0,-2.858767833893444,0,0,4.440892098500626e-16,0.1640625
D2-N2-M3-Rtight-S1209,N2-M3-Rtight,1,1,-0.012412302638268861,0.0,2.5824308176742257,0.2723987891276147,0.0,-2.8548296068018395,0,0,-8.881784197001252e-16,0.164306640625
D2-N2-M5-Rloose-S1423,N2-M5-Rloose,3,2+,-0.012409153996156164,0.0,3.5986546588852732,0.0,0.0,-3.5986546588852804,0,0,7.105427357601002e-15,0.16455078125
D2-N3-M5-Rloose-S1112,N3-M5-Rloose,3,2+,-0.012402141084784879,4.277759718112691,8.242530508635234,0.0,0.5,-4.46477079052255,1,0,7.105427357601002e-15,0.164794921875
D2-N3-M5-Rloose-S1191,N3-M5-Rloose,3,2+,-0.012367430866026263,3.917677861345055,7.869952973114515,0.0,0.5,-4.452275111769467,1,0,7.105427357601002e-15,0.1650390625
D2-N3-M3-Rloose-S1432,N3-M3-Rloose,2,2+,-0.012333061514411159,0.0,2.8366041483145743,0.0,0.0,-2.8366041483145708,0,0,-3.552713678800501e-15,0.165283203125
D2-N2-M5-Rloose-S1301,N2-M5-Rloose,3,2+,-0.012312454774340953,0.0,4.945249764195427,0.34910578877118725,0.0,-5.294355552966621,0,0,7.105427357601002e-15,0.16552734375
D2-N3-M5-Rtight-S1023,N3-M5-Rtight,2,2+,-0.012309026782271124,0.0,3.569617766858622,0.0,0.0,-3.5696177668586238,0,0,1.7763568394002505e-15,0.165771484375
D2-N2-M3-Rtight-S1285,N2-M3-Rtight,1,1,-0.012292075683049297,0.0,2.6959073280541475,0.13127007904720323,0.0,-2.8271774071013454,0,0,-5.329070518200751e-15,0.166015625
D2-N3-M5-Rloose-S1233,N3-M5-Rloose,4,2+,-0.012269502452134484,0.0,4.417020882768405,0.0,0.0,-4.417020882768412,0,0,7.105427357601002e-15,0.166259765625
D2-N2-M5-Rtight-S1350,N2-M5-Rtight,0,0,-0.012249097784815616,0.0,5.125017722386366,-0.35790567491564784,0.5,-5.267112047470718,1,0,-8.881784197001252e-16,0.16650390625
D2-N2-M5-Rtight-S1122,N2-M5-Rtight,1,1,-0.01219814818870918,0.0,5.599074094354595,0.0,0.5,-6.099074094354592,1,1,-3.552713678800501e-15,0.166748046875
D2-N3-M5-Rloose-S1219,N3-M5-Rloose,3,2+,-0.012178406402963138,3.8882751190011504,7.772501424067876,0.0,0.5,-4.384226305066733,1,0,7.105427357601002e-15,0.1669921875
D2-N2-M3-Rloose-S1204,N2-M3-Rloose,2,2+,-0.012170955991837873,0.0,1.9473529586940614,0.0,0.0,-1.9473529586940614,0,0,0.0,0.167236328125
D2-N2-M5-Rtight-S1062,N2-M5-Rtight,2,2+,-0.012169000523627543,3.973370267861881,7.854210456367797,0.0,0.5,-4.380840188505914,1,1,-1.7763568394002505e-15,0.16748046875
D2-N2-M3-Rtight-S1364,N2-M3-Rtight,1,1,-0.012146890507022778,0.0,2.5849412227565622,0.2088435938586679,0.0,-2.7937848166152435,0,0,1.3322676295501878e-14,0.167724609375
D2-N2-M3-Rtight-S1484,N2-M3-Rtight,2,2+,-0.012140695398565493,0.0,3.6422086195696473,0.0,0.0,-3.6422086195696437,0,0,-3.552713678800501e-15,0.16796875
D2-N2-M3-Rtight-S1368,N2-M3-Rtight,2,2+,-0.012109266400055808,0.0,3.632779920016743,0.0,0.0,-3.632779920016743,0,0,0.0,0.168212890625
D2-N3-M3-Rtight-S1002,N3-M3-Rtight,1,1,-0.012066288973850856,0.0,2.538606480671291,0.23663998331440583,0.0,-2.7752464639856966,0,0,0.0,0.16845703125
D2-N3-M5-Rloose-S1220,N3-M5-Rloose,3,2+,-0.012060740220038946,4.156012736188444,7.99787921540247,0.0,0.5,-4.341866479214019,1,0,-7.105427357601002e-15,0.168701171875
D2-N2-M5-Rloose-S1148,N2-M5-Rloose,3,2+,-0.012060424328871167,0.9315580988978844,4.4290811542705235,0.0,0.0,-3.497523055372639,0,0,0.0,0.1689453125
D2-N2-M5-Rloose-S1313,N2-M5-Rloose,3,2+,-0.012043063591682668,0.0,4.335502893005756,0.0,0.0,-4.33550289300576,0,0,3.552713678800501e-15,0.169189453125
D2-N3-M5-Rtight-S1167,N3-M5-Rtight,2,2+,-0.012035714785496844,0.0,3.490357287794085,0.0,0.0,-3.490357287794083,0,0,-1.7763568394002505e-15,0.16943359375
D2-N3-M3-Rtight-S1228,N3-M3-Rtight,1,1,-0.012035532386816206,4.420286548151239,5.8095397436558365,0.8789192534631384,0.5,-2.768172448967732,1,0,-3.552713678800501e-15,0.169677734375
D2-N2-M3-Rloose-S1132,N2-M3-Rloose,3,2+,-0.012020620968686058,0.0,3.6061862906058195,0.0,0.0,-3.6061862906058195,0,0,0.0,0.169921875
D2-N3-M5-Rtight-S1452,N3-M5-Rtight,2,2+,-0.012012041340211582,0.0,3.48349198866136,0.0,0.0,-3.48349198866136,0,0,0.0,0.170166015625
D2-N3-M5-Rtight-S1288,N3-M5-Rtight,2,2+,-0.011979155817250176,0.0,3.473955187002545,0.0,0.0,-3.473955187002545,0,0,0.0,0.17041015625
